game_id,ply,side_to_move,score_ai,winner,predicted_winner
17,25,player,1.0,player,ai
17,27,ai,1.0,player,ai
17,28,player,1.0,player,ai
17,29,ai,1.0,player,ai
17,30,player,1.0,player,ai
17,31,ai,1.0,player,ai
17,32,player,1.0,player,ai
17,33,ai,1.0,player,ai
17,34,player,1.0,player,ai
17,35,ai,1.0,player,ai
17,36,player,1.0,player,ai
17,37,ai,1.0,player,ai
17,38,player,1.0,player,ai
17,39,ai,1.0,player,ai
17,40,player,1.0,player,ai
17,42,ai,1.0,player,ai
17,43,player,1.0,player,ai
17,44,ai,1.0,player,ai
17,45,player,1.0,player,ai
17,46,ai,1.0,player,ai
17,47,player,1.0,player,ai
18,0,player,1.0,player,ai
18,1,ai,1.0,player,ai
18,2,player,1.0,player,ai
18,3,ai,1.0,player,ai
18,4,player,1.0,player,ai
18,5,ai,1.0,player,ai
18,6,player,1.0,player,ai
18,7,ai,1.0,player,ai
18,8,player,1.0,player,ai
18,9,ai,1.0,player,ai
18,10,player,1.0,player,ai
18,12,ai,1.0,player,ai
18,13,player,1.0,player,ai
18,14,ai,1.0,player,ai
18,15,player,1.0,player,ai
18,17,ai,1.0,player,ai
18,18,player,1.0,player,ai
18,19,ai,1.0,player,ai
18,20,player,1.0,player,ai
18,22,ai,1.0,player,ai
18,23,player,1.0,player,ai
18,24,ai,1.0,player,ai
18,25,player,1.0,player,ai
18,26,ai,1.0,player,ai
18,27,player,1.0,player,ai
18,28,ai,1.0,player,ai
18,29,player,1.0,player,ai
18,30,ai,1.0,player,ai
18,31,player,1.0,player,ai
18,32,ai,1.0,player,ai
18,33,player,1.0,player,ai
18,34,ai,1.0,player,ai
18,35,player,1.0,player,ai
18,36,ai,1.0,player,ai
18,37,player,1.0,player,ai
18,38,ai,1.0,player,ai
18,39,player,1.0,player,ai
18,40,ai,1.0,player,ai
18,41,player,1.0,player,ai
18,42,ai,1.0,player,ai
18,43,player,1.0,player,ai
19,0,player,1.0,ai,ai
19,1,ai,1.0,ai,ai
19,2,player,1.0,ai,ai
19,3,ai,1.0,ai,ai
19,4,player,1.0,ai,ai
19,5,ai,1.0,ai,ai
19,6,player,1.0,ai,ai
19,7,ai,1.0,ai,ai
19,8,player,1.0,ai,ai
19,9,ai,1.0,ai,ai
19,10,player,1.0,ai,ai
19,11,ai,1.0,ai,ai
19,13,player,1.0,ai,ai
19,14,ai,1.0,ai,ai
19,15,player,1.0,ai,ai
19,16,ai,1.0,ai,ai
19,17,player,1.0,ai,ai
19,18,ai,1.0,ai,ai
19,19,player,1.0,ai,ai
19,20,ai,1.0,ai,ai
19,21,player,1.0,ai,ai
19,22,ai,1.0,ai,ai
19,23,player,1.0,ai,ai
19,24,ai,1.0,ai,ai
19,25,player,1.0,ai,ai
19,26,ai,1.0,ai,ai
19,27,player,1.0,ai,ai
19,28,ai,1.0,ai,ai
19,29,player,1.0,ai,ai
19,30,ai,1.0,ai,ai
19,31,player,1.0,ai,ai
19,32,ai,1.0,ai,ai
19,33,player,1.0,ai,ai
19,34,ai,1.0,ai,ai
19,35,player,1.0,ai,ai
19,36,ai,1.0,ai,ai
19,38,player,1.0,ai,ai
19,39,ai,1.0,ai,ai
19,40,player,1.0,ai,ai
19,41,ai,1.0,ai,ai
19,42,player,1.0,ai,ai
19,43,ai,1.0,ai,ai
19,44,player,1.0,ai,ai
19,45,ai,1.0,ai,ai
19,47,player,1.0,ai,ai
19,48,ai,0.9999999403953552,ai,ai
20,0,player,1.0,player,ai
20,1,ai,1.0,player,ai
20,2,player,1.0,player,ai
20,3,ai,1.0,player,ai
20,4,player,1.0,player,ai
20,5,ai,1.0,player,ai
20,6,player,1.0,player,ai
20,7,ai,1.0,player,ai
20,8,player,1.0,player,ai
20,9,ai,1.0,player,ai
20,10,player,1.0,player,ai
20,11,ai,1.0,player,ai
20,12,player,1.0,player,ai
20,13,ai,1.0,player,ai
20,14,player,1.0,player,ai
20,15,ai,1.0,player,ai
20,16,player,1.0,player,ai
20,17,ai,1.0,player,ai
20,18,player,1.0,player,ai
20,19,ai,1.0,player,ai
20,20,player,1.0,player,ai
20,21,ai,1.0,player,ai
20,22,player,1.0,player,ai
20,24,ai,1.0,player,ai
20,25,player,1.0,player,ai
20,26,ai,1.0,player,ai
20,27,player,1.0,player,ai
20,28,ai,1.0,player,ai
20,29,player,1.0,player,ai
20,30,ai,1.0,player,ai
20,31,player,1.0,player,ai
20,32,ai,1.0,player,ai
20,33,player,1.0,player,ai
20,34,ai,1.0,player,ai
20,35,player,1.0,player,ai
20,37,ai,1.0,player,ai
20,38,player,1.0,player,ai
20,39,ai,1.0,player,ai
20,40,player,1.0,player,ai
20,41,ai,1.0,player,ai
20,42,player,1.0,player,ai
20,43,ai,1.0,player,ai
20,44,player,1.0,player,ai
20,45,ai,1.0,player,ai
20,46,player,1.0,player,ai
20,47,ai,1.0,player,ai
20,48,player,1.0,player,ai
20,49,ai,0.9999999403953552,player,ai
20,50,player,0.9999999403953552,player,ai
20,51,ai,0.9999998211860657,player,ai
20,52,player,1.0,player,ai
20,53,ai,1.0,player,ai
20,54,player,1.0,player,ai
20,55,ai,1.0,player,ai
20,56,player,1.0,player,ai
20,57,ai,1.0,player,ai
20,58,player,1.0,player,ai
20,59,ai,1.0,player,ai
20,60,player,0.9999999403953552,player,ai
20,61,ai,1.0,player,ai
20,62,player,1.0,player,ai
20,63,ai,1.0,player,ai
20,65,player,1.0,player,ai
20,66,ai,1.0,player,ai
20,67,player,1.0,player,ai
20,68,ai,1.0,player,ai
20,69,player,1.0,player,ai
20,70,ai,1.0,player,ai
20,71,player,1.0,player,ai
